GaiaDR3_ID,cluster,subgroup,data_catalog,Prot_source,Prot,mem_prob_hdbscan,mem_prob_source,dr3_parallax_zpt_corrected,dr3_ruwe,G_0,BPRP_0,e_BPRP_0,dustmap,fiducial_age_Myr,cmd_exclude,dered_exclude,phot_exclude
951481976444360704,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,12.39,0.886,0.886,2.0109620978269462,1.0952895,14.925356681109752,1.2182985798457902,0.016682782313683267,Edenhofer,608,0,0,0
951482109585899648,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,12.9,0.996,0.996,1.9310443880020276,1.0084629,15.730956755906401,1.5266519181107023,0.017729969317856045,Edenhofer,608,0,0,0
951483625711795456,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,10.53,0.482,0.482,1.9398730818846284,1.0220286,15.30051349564257,1.350162260076529,0.017521217186850326,Edenhofer,608,0,0,0
951489565650181760,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,15.72,0.693,0.693,2.101248068176217,0.95704526,18.10825500872131,2.3332050822584294,0.0707346968323391,Edenhofer,608,0,0,0
951666964978240512,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,7.11,NULL,0.9,2.4248267753122366,0.9887995,18.796669938484765,2.6347610451130654,0.12342829716443608,Edenhofer,608,0,0,0
951669988635183104,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,5.42,0.766,0.766,2.060241428415561,1.6749393,13.39056070849294,0.8367406020374955,0.016025186969941707,Edenhofer,608,0,0,0
951670061651312768,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,8.79,0.364,0.364,1.9053083491909608,0.9624468,16.385047818363365,2.07207440657043,0.02251088274369778,Edenhofer,608,0,0,0
951674494057556864,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,13.6,0.323,0.323,1.8957222150852824,0.94160616,16.58952047616959,1.8352849007072765,0.021289193972816967,Edenhofer,608,0,0,0
951678200612803328,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,17.72,0.309,0.309,1.9710113973113816,1.1047659,17.028930429393476,2.1723667613935445,0.027224113591450553,Edenhofer,608,0,0,0
951678651585862656,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,14.97,1,1,1.9672017262145765,1.0737408,16.895684883832505,1.9701105257576994,0.02256127793660154,Edenhofer,608,0,0,0
951689779844511360,NGC2281,NGC2281,Fritzewski2023,Fritzewski2023,6.3,0.821,0.821,1.9823102080458508,1.2035071,12.733102281978303,0.8296459408834459,0.016202706504798492,Edenhofer,608,0,0,0
140340019198719232,Hyades,Hyades,Douglas2019,Hartman2011,22.15,NULL,0.9,26.071788193063757,1.0747843,12.504895,2.4661722,0.014582773664186007,Edenhofer,775,0,0,0
144377803854541184,Hyades,Hyades,Douglas2019,KundertCargileASAS,13.59,NULL,0.9,22.907213579345395,1.2177482,10.200552,1.4889374,0.01416495858524458,Edenhofer,775,0,0,0
145034968209407232,Taurus,Taurus_D3,Long2023,Long2023,2.778,NULL,0.9,8.057185482860609,1.0246074,10.524611465972862,1.0168212491087352,0.015734935681531968,Edenhofer,6.22,0,0,0
145157937416226176,Taurus,Taurus_C5,Long2023,Long2023,1.926,NULL,0.9,6.797617888289074,1.0647529,17.977941638025058,2.606298229663308,0.15281624493997034,Edenhofer,2.01,0,0,0
145203159127518336,Taurus,Taurus_C5,Long2023,Long2023,9.034,NULL,0.9,6.242980682425368,1.3563316,11.108621255056066,1.5674989940914517,0.10147649176409017,Edenhofer,2.01,0,0,0
145225596036660224,Taurus,Taurus_C5,Long2023,Long2023,2.014,NULL,0.9,6.196933538300955,1.0633751,12.161432343788334,1.7920402829969349,0.055713331302818865,Edenhofer,2.01,0,0,0
145238687096970496,Taurus,Taurus_C6,Long2023,Long2023,1.496,NULL,0.9,7.828143186990855,0.98106253,16.322149947942115,3.972127249810004,0.04465951114426479,Edenhofer,1.57,0,0,0
145886539965771648,Taurus,Taurus_C5,Long2023,Long2023,1.579,NULL,0.9,6.267253758981284,1.180627,12.973121815136633,2.4885100230056136,0.03211598312084949,Edenhofer,2.01,0,0,0
146677879098433152,Hyades,Hyades,Long2023,Long2023,0.244,NULL,1,23.071078585394158,0.9371711,7.3807282,0.73090553,0.014224840069241915,Edenhofer,775,0,0,0
146758796282263040,Taurus,Taurus_D4,Long2023,Long2023,0.517,NULL,0.9,8.84415925693705,1.1241139,16.85036670953536,3.662040283191515,0.05434006850305903,Edenhofer,2.49,0,0,0
147586243206612224,Hyades,Hyades,Douglas2019,Delorme2011,17.55,NULL,0.9,19.49810493190812,20.16584,12.343544,2.3851328,0.03314688279921701,Edenhofer,775,0,0,0
147801270743616896,Taurus,Taurus_D4,Long2023,Long2023,3.854,NULL,0.9,10.272729404618001,1.3043298,21.879732678957534,2.729533208377012,0.39891355986750127,Edenhofer,2.49,0,0,0
147801339463632000,Taurus,Taurus_C6,Long2023,Long2023,1.027,NULL,0.9,7.821326740793433,1.3532351,15.095927551135912,4.404683767578113,0.01992103753379244,Edenhofer,1.57,0,0,0
147872945158301184,Hyades,Hyades,Long2023,Long2023,36.736,NULL,1,24.16371671499116,0.9886598,15.403056,3.1625443,0.018129499881431272,Edenhofer,775,0,0,0
147877549363243520,Hyades,Hyades,Long2023;Douglas2019,Long2023;Douglas2019,6.598,NULL,0.95,22.39629196701976,1.0567849,14.66773,3.047492,0.015575782127051846,Edenhofer,775,0,0,0
148354733113981696,Taurus,Taurus_C7,Long2023,Long2023,3.122,NULL,0.9,7.1574258768500005,1.2845675,17.14987275681205,4.7095293340473745,0.17409597054437015,Edenhofer,2.59,0,0,0
148381984682184192,Taurus,Taurus_C7,Long2023,Long2023,3.329,NULL,0.9,7.124093278554144,1.1732055,14.020665342865916,2.8452752076091548,0.03910810263515789,Edenhofer,2.59,0,0,0
148450085683504896,Taurus,Taurus_C7,Long2023,Long2023,4.525,NULL,0.9,7.2804069501850135,1.2863767,12.873180579070974,3.284638090438926,0.02227564802287914,Edenhofer,2.59,0,0,0
148450875956969344,Taurus,Taurus_C7,Long2023,Long2023,5.957,NULL,0.9,7.130943843371862,1.1403444,19.375794643574835,3.1552706833921507,0.7151771576769892,Edenhofer,2.59,0,0,0
151499478104075008,Taurus,Taurus_D4,Long2023,Long2023,1.842,NULL,0.9,7.862969197444174,1.2137244,14.285574576896634,2.848246657361609,0.016791225840170412,Edenhofer,2.49,0,0,0
2075873284626528640,NGC6866,NGC6866,Long2023,Long2023,2.581,1,1,0.7148143996539702,0.9860549,14.320641519208193,0.6082708770506764,0.07270960789768177,Bayestar,735,0,0,0
2075873422065500800,NGC6866,NGC6866,Long2023,Long2023,0.441,1,1,0.7178838227990874,0.9240188,13.531355881282925,0.47525100067154413,0.0419055614235823,Bayestar,735,0,0,0
2075874796454899968,NGC6866,NGC6866,Long2023,Long2023,0.952,1,1,0.7222038941050508,1.0675199,12.820905674649238,0.2617288900255203,0.05001834879382761,Bayestar,735,0,0,0
2075876411362723328,NGC6866,NGC6866,Long2023,Long2023,7.951,1,1,0.6932824281240672,0.9289107,15.271760404696582,0.7572004543595552,0.03701981693872774,Bayestar,735,0,0,0
2075876583161403392,NGC6866,NGC6866,Long2023,Long2023,0.281,0.83,0.83,0.7142364322820076,0.9786315,12.582615832630038,0.295904480502162,0.03798904541170785,Bayestar,735,0,0,0
2075877648313310080,NGC6866,NGC6866,Long2023,Long2023,0.509,0.781,0.781,0.724213176168797,0.9768205,13.536592166136504,0.45622165109553336,0.0531609375084613,Bayestar,735,0,0,0
2075877888831463296,NGC6866,NGC6866,Long2023,Long2023,23.186,0.676,0.676,0.6820915860659087,1.1347221,11.122361965773166,0.2675942030219483,0.0440581238772913,Bayestar,735,0,0,0
2075877923191210880,NGC6866,NGC6866,Long2023,Long2023,1.528,0.93,0.93,0.720501794005461,0.9858073,14.090404965773166,0.5931404730219483,0.04063891316236231,Bayestar,735,0,0,0
2076056868706703744,NGC6866,NGC6866,Long2023,Long2023,11.86,0.603,0.603,0.7949850308190632,0.97128606,16.957264982858334,1.200450166058926,0.018463140075435935,Edenhofer,735,0,0,0
2076058552334201728,NGC6866,NGC6866,Long2023,Long2023,1.478,NULL,0.976,0.7100634543659032,0.94826776,14.075381525131704,0.5615314426861763,0.028610663522613815,Bayestar,735,0,0,0
2076063122179130624,NGC6866,NGC6866,Long2023,Long2023,0.392,1,1,0.7242431845367955,0.9853023,13.602197050263406,0.49036688537235257,0.03680085129507089,Bayestar,735,0,0,0
2076063568855737728,NGC6866,NGC6866,Long2023,Long2023,0.415,1,1,0.7138212861218324,0.9875323,13.420660118717073,0.4394855393284559,0.034534584332516424,Bayestar,735,0,0,0
2076063740654455680,NGC6866,NGC6866,Long2023,Long2023,0.832,0.923,0.923,0.7098053857536905,0.8907568,13.320862287697555,0.37861552402926446,0.0427970814368026,Bayestar,735,0,0,0
2076063775014116480,NGC6866,NGC6866,Long2023,Long2023,9.56,0.49,0.49,0.6582568914474735,1.0167937,16.346162050263402,1.0213593853723526,0.09048706992417602,Bayestar,735,0,0,0
2076064702727100288,NGC6866,NGC6866,Long2023,Long2023,10.45,1,1,0.72941156476417,0.99983144,17.153671858057308,1.2899914990844963,0.017957718429674533,Edenhofer,735,0,0,0
2076065076378847744,NGC6866,NGC6866,Long2023,Long2023,8.493,0.351,0.351,0.8119267125246815,1.1043577,16.539627502227454,1.061006802560125,0.018445145261661775,Edenhofer,735,0,0,0
2076065630440126208,NGC6866,NGC6866,Long2023,Long2023,18.564,1,1,0.723234291729422,0.9383032,13.021449965773167,0.3567875530219483,0.04209145602299842,Bayestar,735,0,0,0
2076065802238806528,NGC6866,NGC6866,Long2023,Long2023,4.393,0.869,0.869,0.700849130392159,0.9581237,14.629425525131703,0.6695140426861763,0.02373395212168692,Bayestar,735,0,0,0
2076066489433553920,NGC6866,NGC6866,Long2023,Long2023,9.229,0.498,0.498,0.7578299055348451,0.94584924,16.362478809562457,1.0456748053856717,0.016435668270205588,Edenhofer,735,0,0,0
2076069856687922944,NGC6866,NGC6866,Long2023,Long2023,2.824,0.682,0.682,0.7190820121341956,1.0520625,14.310596356151223,0.6069385679853677,0.05394482460827467,Bayestar,735,0,0,0
2076071368516604160,NGC6866,NGC6866,Long2023,Long2023,2.607,0.89,0.89,0.7269442672178538,1.0459377,14.549365525131703,0.6513246426861763,0.03262642510275358,Bayestar,735,0,0,0
2076298452030943360,NGC6819,NGC6819,Long2023,Long2023,7.732,1,1,0.3766125276588354,1.01621,14.594113831958175,0.7150652164115667,0.04989702385927179,Bayestar,2310,0,0,0
2076299207945186048,NGC6819,NGC6819,Long2023,Long2023,18.156,0.923,0.923,0.3713104340248802,0.98180187,14.119013298790454,0.7538528416989326,0.08615204419809622,Bayestar,2310,0,0,0
2076299276664661248,NGC6819,NGC6819,Long2023,Long2023,0.394,0.66,0.66,0.4197849238903735,0.95794994,14.746960263858915,0.7739747628691148,0.053917936097825955,Bayestar,2310,0,0,0
2076299306716879744,NGC6819,NGC6819,Long2023;Curtis2020,Meibom2015;Long2023,18.008,1,1,0.3794329349155781,1.0140529,16.75281975834608,0.90302134435606,0.10529739467497809,Bayestar,2310,0,0,0
2076299826420588288,NGC6819,NGC6819,Long2023,Long2023,2.98,0.489,0.489,0.3789089963977188,0.95114774,14.916089597438633,0.8282886024615406,0.09838374361620497,Bayestar,2310,0,0,0
2076299860780302464,NGC6819,NGC6819,Long2023,Long2023,5.449,0.923,0.923,0.38709322216218484,1.0284777,14.679504966796667,0.7981716845209419,0.13604398492148467,Bayestar,2310,0,0,0
2076299929499804288,NGC6819,NGC6819,Long2023,Long2023,7.364,0.674,0.674,0.3908898192921935,0.99863064,14.579583160962194,0.8803359205036582,0.03539614370548051,Bayestar,2310,0,0,0
2076300066938736128,NGC6819,NGC6819,Long2023,Long2023,19.618,0.971,0.971,0.3915049173324052,0.9699546,14.702918288825446,1.2152981053040668,0.13435241055692676,Bayestar,2310,1,0,0
2076373115740869248,NGC6819,NGC6819,Curtis2020,Meibom2015,11.87,NULL,0.9,0.4260458608944888,0.9169102,15.260380356151222,0.6627256579853678,0.022930970340277697,Bayestar,2310,0,0,0
2076392254115515392,NGC6819,NGC6819,Long2023,Long2023,35.232,0.762,0.762,0.4005933435198891,0.9137829,14.548804118717074,1.0455455393284558,0.0350797308864012,Bayestar,2310,1,0,0
2076393113108862080,NGC6819,NGC6819,Long2023,Long2023,1.383,0.885,0.885,0.39411537772615757,1.0004995,14.801278788647771,0.7489655595076418,0.048268403222698916,Bayestar,2310,0,0,0
2076393181828339328,NGC6819,NGC6819,Long2023,Long2023,18.156,0.923,0.923,0.36618939874492223,1.0303961,16.759556877477646,0.8769761595668794,0.08445341853671566,Bayestar,2310,0,0,0
2076393731584598400,NGC6819,NGC6819,Long2023,Long2023,0.349,0.721,0.721,0.450777296261256,1.130656,15.421637,1.0122557,0.016909397888618245,Bayestar,2310,0,0,0
2076394040821762816,NGC6819,NGC6819,Long2023,Long2023,22.359,0.693,0.693,0.4338388038747591,1.0111594,17.089653895389436,0.9701669586766004,0.12937921579940814,Bayestar,2310,0,0,0
2076394075181517312,NGC6819,NGC6819,Long2023,Long2023,21.347,0.704,0.704,0.4155680498539483,1.0146173,15.011619953974844,0.7637264449830294,0.08643808986329737,Bayestar,2310,0,0,0
2076394281339968256,NGC6819,NGC6819,Long2023,Long2023,10.349,0.915,0.915,0.4215293784445526,0.96937865,14.670561482886582,0.7907146615109741,0.08278633576267393,Bayestar,2310,0,0,0
2076396171125625984,NGC6819,NGC6819,Long2023,Long2023,5.24,1,1,0.40699751224442343,0.9918783,14.648161118717073,0.662670139328456,0.03620278424658477,Bayestar,2310,0,0,0
2076396171125628672,NGC6819,NGC6819,Long2023,Long2023,15.586,0.762,0.762,0.405707613943713,0.89803547,14.32836798038149,0.7441290700856209,0.038155188831483,Bayestar,2310,0,0,0
2076485369003144960,NGC6819,NGC6819,Long2023,Long2023,5.351,0.923,0.923,0.39756880727816674,0.9172073,14.794918064653874,0.6916736048188208,0.0742546932308166,Bayestar,2310,0,0,0
2076487082683203456,NGC6819,NGC6819,Long2023,Long2023,20.801,0.589,0.589,0.44424196892496937,1.0036573,17.219505965773163,0.9783352230219484,0.04531124720894201,Bayestar,2310,0,0,0
2076487121349903360,NGC6819,NGC6819,Long2023;Curtis2020,Meibom2015;Long2023,18.4595,0.523,0.523,0.31380647264353523,0.98099875,16.877635370423555,0.879527043960619,0.05500925465724933,Bayestar,2310,0,0,0
2076487155709622784,NGC6819,NGC6819,Curtis2020,Meibom2015,4.78,0.971,0.971,0.39701797144790346,0.9417209,14.844931550263405,0.6499623853723526,0.03579772518587204,Bayestar,2310,0,0,0
2076487499307051008,NGC6819,NGC6819,Long2023,Long2023,11.048,0.463,0.463,0.4135162577834149,1.007161,14.298573080481098,0.896919320251829,0.01903599557269071,Bayestar,2310,0,0,0
2076487911623953920,NGC6819,NGC6819,Long2023,Long2023,17.74,0.708,0.708,0.38065690494064386,0.9764655,14.667083080481097,0.845350360251829,0.049509743348805105,Bayestar,2310,0,0,0
2076488731950766080,NGC6819,NGC6819,Long2023,Long2023,21.266,0.302,0.302,0.472018627626283,0.9964298,17.28751710615921,1.0119467697639464,0.04541841149695986,Bayestar,2310,0,0,0
2076581748067801088,NGC6819,NGC6819,Long2023;Curtis2020,Meibom2015;Long2023,4.44,0.566,0.566,0.38178894460609997,0.9558922,15.254538728339018,0.7205425443650365,0.0696943053167036,Bayestar,2310,0,0,0
2076587211266191872,NGC6819,NGC6819,Long2023,Long2023,3.301,1,1,0.4230452981835475,1.0267264,15.104383118717074,0.644568439328456,0.04524047600010794,Bayestar,2310,0,0,0
2080062419620756608,NGC6811,NGC6811,GodoyRivera2021,Santos2019,12.686455,0.414,0.414,0.9109313972431619,1.0057495,17.14848029960067,1.5842738572054191,0.02849316197637227,Edenhofer,1004,0,0,0
2080064515564300160,NGC6811,NGC6811,Long2023,Long2023,0.249,0.694,0.694,0.8700241608670894,1.1478211,12.71114222645122,0.4282525152399923,0.014985072733869415,Edenhofer,1004,0,0,0
2080089877353291136,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2019;Curtis2019a;Santos2019,11.804159,0.619,0.619,0.8543136989862506,0.90905136,16.408521190953522,1.1478552644661653,0.01815036006460649,Edenhofer,1004,0,0,0
2080090461468747904,NGC6811,NGC6811,Long2023;GodoyRivera2021,Santos2021;Long2023,9.505979,0.607,0.607,0.8867110707146212,1.0132908,14.546019290419654,0.7693704308533801,0.015492628730594142,Edenhofer,1004,0,0,0
2080095993386737408,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2019;Curtis2019a;Santos2019,12.154479,0.435,0.435,0.9442303541187176,0.99005586,17.07341597237256,1.3890592990999586,0.019160277949157,Edenhofer,1004,0,0,0
2080097195977577472,NGC6811,NGC6811,GodoyRivera2021;Curtis2020,Santos2019;Curtis2019a,13.240565,0.346,0.346,0.8487187391711846,1.0093957,17.427080704101492,1.592406432565167,0.02278017963968473,Edenhofer,1004,0,0,0
2080475084380577152,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,9.155884,0.798,0.798,0.9157401579119379,0.9807492,14.695807562500509,0.7493220555294172,0.014947973888734596,Edenhofer,1004,0,0,0
2080477558281297152,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2019;Curtis2019a;Santos2019,12.462386,0.506,0.506,0.9787919734448144,1.0164946,17.041721545444133,1.3693204611767136,0.01960284415704022,Edenhofer,1004,0,0,0
2081877786343314432,NGC6866,NGC6866,Long2023,Long2023,15.407,1,1,0.7310565064969237,0.97778386,14.049703118717074,0.5636854393284559,0.05165023032239138,Bayestar,735,0,0,0
2081878198660135424,NGC6866,NGC6866,Long2023,Long2023,9.17,0.842,0.842,0.6937457044022604,1.0427021,15.889519847095727,0.8858348223707677,0.18842786355705962,Bayestar,735,0,0,0
2081880638201681664,NGC6866,NGC6866,Long2023,Long2023,6.469,1,1,0.7354754650240698,1.0435938,15.216319465773166,0.7877386730219484,0.06703300578660422,Bayestar,735,0,0,0
2081881737713179008,NGC6866,NGC6866,Long2023,Long2023,0.14,0.711,0.711,0.6903026715173718,0.81238866,11.072064040705085,0.18343268196603296,0.12211917915568456,Bayestar,735,0,0,0
2081882493627401728,NGC6866,NGC6866,Long2023,Long2023,15.984,0.884,0.884,0.6962486631576846,0.9995706,12.788246800352036,0.3011282774973273,0.03332093668735854,Bayestar,735,0,0,0
2081883249541674752,NGC6866,NGC6866,Long2023,Long2023,9.56,0.831,0.831,0.7271801708063349,1.0433135,16.716211965773166,1.1348179230219484,0.062250316608584357,Bayestar,735,0,0,0
2082072601752048640,NGC6866,NGC6866,Long2023,Long2023,8.32,0.853,0.853,0.7276124843522075,0.92700505,15.591467877210379,0.8298440702001094,0.04070158294619947,Bayestar,735,0,0,0
2082072984014880512,NGC6866,NGC6866,Long2023,Long2023,6.471,0.697,0.697,0.7167756775274582,1.0303503,15.126713525131702,0.7675641426861762,0.03693316562273953,Bayestar,735,0,0,0
2082075389196534144,NGC6866,NGC6866,Long2023,Long2023,8.406,0.937,0.937,0.7072845750771414,0.931522,15.716283913322329,0.8498593490521192,0.05196504887727701,Bayestar,735,0,0,0
2082093050102171776,NGC6866,NGC6866,Long2023,Long2023,3.009,NULL,0.921,0.6648756320682737,0.945926,14.53673886309266,0.6249882320877933,0.029570185035444552,Bayestar,735,0,0,0
2127962819783332608,NGC6811,NGC6811,GodoyRivera2021;Curtis2020,Santos2021;Curtis2019a,13.392182,NULL,0.95,0.8901776919966974,1.0059562,15.157722151104643,0.8437707427201745,0.016244155411068426,Edenhofer,1004,0,0,0
2128017447465754496,NGC6811,NGC6811,Long2023,Long2023,18.153,1,1,0.8953990936929087,1.1489179,12.488261108476495,0.41868576719998996,0.015205041777209886,Edenhofer,1004,0,0,0
2128018826157984512,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,11.187696,0.875,0.875,0.8877033879301719,0.92780954,15.648041827906978,0.9596979352668968,0.017832340418745332,Edenhofer,1004,0,0,0
2128020166187804288,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,10.917699,1,1,0.8976349708359136,0.9698498,15.669777506859713,0.9574489669620554,0.018272518444461622,Edenhofer,1004,0,0,0
2128072564788836096,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,10.45662,0.888,0.888,0.8834740640755854,1.1174043,14.934452237865191,0.8058981294528812,0.015922644907570945,Edenhofer,1004,0,0,0
2128093799105943680,NGC6811,NGC6811,GodoyRivera2021,Santos2019,27.189981,0.232,0.232,1.030495386370966,1.0409826,17.28527294060264,1.5937427846247025,0.024715435701380458,Edenhofer,1004,0,0,0
2128095448373405056,NGC6811,NGC6811,GodoyRivera2021,Santos2019,11.672628,0.277,0.277,0.9607593675709953,0.9560693,17.297845567426986,1.5990905100726818,0.023506427240827372,Edenhofer,1004,0,0,0
2128098746908279680,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,11.804251,0.685,0.685,0.8884221556692117,1.0257959,15.4321669672385,0.9145853980602027,0.017290936301681853,Edenhofer,1004,0,0,0
2128098849987500160,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,6.499358,0.788,0.788,0.9174502568308698,1.0618691,14.396671769190961,0.7091909659389944,0.016612295810240506,Edenhofer,1004,0,0,0
2128099502822797952,NGC6811,NGC6811,GodoyRivera2021,Santos2021,10.817226,0.609,0.609,0.9711590956574836,1.237456,15.379176726200617,1.062061657567624,0.01631179789199053,Edenhofer,1004,0,0,0
2128102492119815936,NGC6811,NGC6811,Long2023,Long2023,11.372,NULL,0.904,0.9226871818029765,0.983799,15.887224887038055,1.0556098920744195,0.017510356681739284,Edenhofer,1004,0,0,0
2128106477849445248,NGC6811,NGC6811,Long2023;Curtis2020;GodoyRivera2021,Santos2021;Curtis2019a;Santos2021,9.708859,0.966,0.966,0.9133114662982402,1.0288675,14.788256652059909,0.7979143235750853,0.015524146393732159,Edenhofer,1004,0,0,0
